670,Tigrero: A Film That Was Never Made,"[99, 10769]"
671,The Eye of Vichy,[]
672,Windows,"[27, 18, 53]"
673,It's My Party,[18]
674,Country Life,"[18, 10749]"
675,Operation Dumbo Drop,"[28, 12, 35, 10751]"
676,The Promise,"[18, 10749]"
677,Mrs. Winterbourne,"[35, 10749, 18]"
678,Solo,"[28, 12, 878, 53]"
679,Under The Domim Tree,"[18, 10769]"
680,The Substitute,"[28, 53]"
681,True Crime,"[80, 9648, 53]"
682,Butterfly Kiss,"[80, 18, 10749, 53]"
683,Feeling Minnesota,"[28, 35, 18, 53]"
684,Delta of Venus,"[18, 10749]"
685,To Cross the Rubicon,[]
686,Angus,"[35, 18, 10751, 10749]"
687,Priest Daens,"[18, 36]"
688,Faces,[18]
689,Boys,"[10749, 18, 9648]"
690,The Quest,"[28, 12]"
691,Cosi,"[35, 10749]"
692,Sunset Park,[18]
693,Mulholland Falls,"[18, 9648, 53]"
694,The Truth About Cats & Dogs,"[35, 10749]"
695,Oliver & Company,"[16, 35, 10751]"
696,Celtic Pride,[35]
697,Flipper,"[12, 10751]"
698,Captives,"[18, 53, 9648, 10749]"
699,Of Love and Shadows,[18]
700,Dead Man,"[18, 14, 37]"
701,The Horseman on the Roof,"[10752, 12, 18, 10749]"
702,Switchblade Sisters,"[28, 80, 18]"
703,Mouth to Mouth,"[35, 10769]"
704,The Visitors,"[14, 35, 878]"
705,Multiplicity,"[35, 14, 878]"
706,"The Haunted World of Edward D. Wood, Jr.",[99]
707,Two Friends,"[18, 10769]"
708,The Craft,"[18, 14, 27, 53]"
709,The Great White Hype,"[35, 18]"
710,Last Dance,"[18, 53]"
711,War Stories Our Mother Never Told Us,[]
712,Cold Comfort Farm,"[35, 18, 10749]"
713,"Institute Benjamenta, or This Dream People Call Human Life","[16, 18]"
714,Heaven's Prisoners,"[18, 9648, 53]"
715,Original Gangstas,"[28, 18, 80, 53]"
716,The Rock,"[28, 12, 53]"
717,Getting Away with Murder,[35]
718,Cemetery Man,"[14, 18, 27, 35]"
719,Twister,"[28, 12, 18]"
720,Barb Wire,"[28, 878]"
721,Le Garçu,[18]
722,Honeymoon,[35]
723,Ghost in the Shell,"[28, 16, 878]"
724,Thinner,"[27, 53]"
725,Spy Hard,"[28, 35]"
726,Brothers in Trouble,"[35, 18]"
727,A Close Shave,"[10751, 16, 35]"
728,Force of Evil,"[18, 28, 80]"
729,The Stupids,"[35, 10751]"
730,The Arrival,"[28, 9648, 878, 53]"
731,The Man from Down Under,"[18, 10752]"
732,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"[18, 35, 10752]"
733,Careful,"[27, 35, 18, 14]"
734,Vermont Is for Lovers,[]
735,A Month by the Lake,"[35, 18, 10749]"
736,Gold Diggers: The Secret of Bear Mountain,[18]
737,Kim,"[10751, 12]"
738,Carmen Miranda: Bananas Is My Business,[99]
739,Ashes of Time,"[18, 28]"
740,The Jar,[]
741,Maya Lin: A Strong Clear Vision,[99]
742,Stalingrad,"[18, 36, 10752]"
743,The Phantom,"[12, 28]"
744,Striptease,"[18, 53, 80]"
745,The Last of the High Kings,"[18, 35]"
746,Heavy,"[18, 10749]"
747,Jack,"[35, 18, 878]"
748,I Shot Andy Warhol,[18]
749,The Grass Harp,"[35, 18, 10751]"
750,Someone Else's America,[18]
751,Life is Rosy,"[10402, 10749]"
752,Quartier Mozart,[]
753,Touki Bouki,"[18, 10749]"
754,God's Gift,[18]
755,Spirits of the Dead,"[18, 9648, 27]"
756,Babyfever,[]
757,Pharaoh's  Army,"[37, 18, 10752]"
758,Trainspotting,"[18, 80]"
759,Til There Was You,"[35, 10749]"
760,Independence Day,"[28, 12, 878]"
761,Stealing Beauty,"[18, 10749]"
762,The Fan,"[18, 9648, 53]"
763,The Hunchback of Notre Dame,"[18, 16, 10751]"
764,The Cable Guy,"[35, 18, 53]"
765,Kingpin,[35]
766,Eraser,"[28, 18, 9648, 53]"
767,The Gate of Heavenly Peace,[99]
768,The Nutty Professor,"[14, 35, 10749, 878]"
769,"I, the Worst of All","[18, 10769]"
770,An Unforgettable Summer,"[18, 10749, 10752]"
771,A Hungarian Fairy Tale,[]
772,My Life and Times With Antonin Artaud,[]
773,Midnight Dancers,[]
774,Somebody to Love,"[35, 18]"
775,A Very Natural Thing,[18]
776,The Old Lady Who Walked in the Sea,[35]
777,Daylight,"[28, 12, 53]"
778,The Frighteners,"[27, 35]"
779,Lone Star,"[18, 9648, 10749]"
780,Harriet the Spy,"[35, 18, 10751]"
781,Phenomenon,"[18, 14, 10749, 878]"
782,Walking and Talking,"[35, 18, 10749]"
783,She's the One,"[35, 10749]"
784,A Time to Kill,"[80, 18, 53]"
785,American Buffalo,[18]
786,Rendezvous in Paris,"[10749, 35]"
787,Alaska,[12]
788,Fled,"[28, 35, 53]"
789,Kazaam,"[14, 35, 878, 10751]"
790,Magic Hunter,[]
791,Larger Than Life,"[10751, 35]"
792,A Boy Called Hate,[]
793,Power 98,"[28, 9648, 53]"
794,Two Deaths,"[10752, 18]"
795,A Very Brady Sequel,[35]
796,Stefano Quantestorie,[35]
797,Death in the Garden,"[12, 18]"
798,Hedd Wyn,"[10752, 18]"
799,La Collectionneuse,"[18, 35, 10749]"
800,Kaspar Hauser,"[18, 10769]"
801,Regular Guys,"[35, 10769]"
802,Diebinnen,[18]
803,The Convent,[53]
804,The Adventures of Pinocchio,"[16, 10751, 14]"
805,Joe's Apartment,"[14, 35, 10402]"
806,The First Wives Club,[35]
807,Stonewall,"[10749, 18, 35]"
808,Ransom,"[28, 53]"
809,High School High,[35]
810,Phat Beach,[35]
811,Foxfire,"[28, 18, 53]"
812,Chain Reaction,"[28, 18, 878, 53]"
813,Matilda,"[35, 10751, 14]"
814,Emma,"[18, 35, 10749]"
815,The Crow: City of Angels,"[28, 14, 53]"
816,House Arrest,"[35, 10751]"
817,Eyes Without a Face,"[18, 27, 53]"
818,Bordello of Blood,"[27, 35]"
819,Lotto Land,[18]
820,The Story of Xinghua,[]
821,The Day the Sun Turned Cold,[]
822,Flirt,"[18, 10749]"
823,The Big Squeeze,[18]
824,The Spitfire Grill,"[35, 18]"
825,Escape from L.A.,"[28, 12, 878, 53]"
826,Cyclo,"[80, 18]"
827,Basquiat,"[18, 36]"
828,Tin Cup,"[35, 18, 10749]"
829,Dingo,"[18, 10402]"
830,The Ballad of Narayama,[18]
831,Every Other Weekend,[18]
832,Mille bolle blu,[]
833,Crows and Sparrows,[]
834,The Godfather,"[18, 80]"
835,Maybe... Maybe Not,"[35, 18]"
836,Police Story 3: Supercop,"[28, 80, 53]"
837,Manny & Lo,"[18, 35]"
838,Wife,[18]
839,Small Faces,[]
840,Bound,"[80, 18, 10749, 53]"
841,Carpool,"[35, 10751]"
842,Death in Brunswick,[18]
843,Kansas City,"[53, 18, 10402, 80]"
844,Gone Fishin',"[35, 10751]"
845,Lover's Knot,"[10749, 35]"
846,Vive L'Amour,[18]
847,Shadow of Angels,[18]
848,Killer: A Journal of Murder,[18]
849,Nothing to Lose,"[28, 80, 18]"
850,Project S,"[28, 12, 80]"
851,Girls Town,"[35, 18]"
852,Bye-Bye,[18]
853,The Relic,"[27, 9648, 53]"
854,The Island of Dr. Moreau,"[14, 27, 878]"
855,First Kid,"[35, 10751]"
856,The Trigger Effect,"[18, 53]"
857,Sweet Nothing,[]
858,Bogus,"[14, 35, 10751]"
859,Bulletproof,"[28, 12, 35, 53]"
860,Talk of Angels,"[18, 10749, 10752]"
861,The Land Before Time III: The Time of the Great Giving,"[16, 12, 10751]"
862,1-900,[]
863,Baton Rouge,[53]
864,Halloween: The Curse of Michael Myers,"[27, 53]"
865,Twelfth Night,"[18, 35, 10749]"
866,Mother Night,"[18, 36]"
867,Liebelei,"[18, 10749]"
868,Venice,"[18, 10749]"
869,Wild Reeds,"[18, 10749]"
870,For Whom the Bell Tolls,"[18, 36, 10749, 53]"
871,The Philadelphia Story,"[35, 10749]"
872,Singin' in the Rain,"[35, 10402, 10749]"
873,An American in Paris,"[18, 35, 10402, 10749]"
874,Funny Face,"[10402, 35, 10749]"
875,Breakfast at Tiffany's,"[35, 18, 10749]"
876,Vertigo,"[9648, 10749, 53]"
877,Rear Window,"[18, 9648, 53]"
878,It Happened One Night,"[35, 10749]"
879,Gaslight,"[18, 9648, 53, 80]"
880,The Gay Divorcee,"[35, 10402, 10749]"
881,North by Northwest,"[9648, 53]"
882,The Apartment,"[35, 18, 10749]"
883,Some Like It Hot,"[35, 10749]"
884,Charade,"[35, 9648, 10749, 53]"
885,Casablanca,"[18, 10749]"
886,The Maltese Falcon,"[9648, 80, 53]"
887,My Fair Lady,"[18, 10751, 10402, 10749]"
888,Sabrina,"[35, 18, 10749]"
889,Roman Holiday,"[35, 10749]"
890,The Little Princess,"[18, 35, 10751]"
891,Meet Me in St. Louis,"[35, 10402, 10749]"
892,The Wizard of Oz,"[12, 10751, 14]"
893,Gone with the Wind,"[18, 10749, 10752]"
894,My Favorite Year,"[35, 18]"
895,Sunset Boulevard,[18]
896,Citizen Kane,"[9648, 18]"
897,2001: A Space Odyssey,"[878, 9648, 12]"
898,Golden Earrings,"[12, 10749]"
899,All About Eve,[18]
900,The Women,"[35, 18]"
901,Rebecca,"[18, 9648]"
902,Foreign Correspondent,"[9648, 53, 10752]"
903,Notorious,"[53, 18, 10749]"
904,Spellbound,"[18, 9648, 53]"
905,An Affair to Remember,"[18, 10749]"
906,To Catch a Thief,"[80, 18, 9648, 10749, 53]"
907,Father of the Bride,"[35, 18, 10751, 10749]"
908,The Band Wagon,"[35, 10402]"
909,Ninotchka,"[35, 10749]"
910,Love in the Afternoon,"[35, 18, 10749]"
911,Gigi,"[35, 10402, 10749]"
912,The Reluctant Debutante,"[35, 10749]"
913,The Adventures of Robin Hood,"[28, 12, 10749]"
914,The Mark of Zorro,"[28, 12, 18, 10749, 37]"
915,Laura,"[18, 9648]"
916,The Ghost and Mrs. Muir,"[14, 10749, 9648]"
917,Lost Horizon,"[12, 14, 18, 9648]"
918,Top Hat,"[35, 10402, 10749]"
919,To Be or Not to Be,"[35, 10752]"
920,My Man Godfrey,"[35, 10749]"
921,Giant,"[28, 18, 37]"
922,East of Eden,[18]
923,The Thin Man,"[35, 80, 9648]"
924,His Girl Friday,"[35, 18]"
925,Around the World in Eighty Days,"[12, 35, 10751, 14, 10749]"
926,It's a Wonderful Life,"[18, 10751, 14]"
927,Mr. Smith Goes to Washington,"[35, 18]"
928,Bringing Up Baby,"[35, 10749]"
929,Penny Serenade,"[18, 10749]"
930,The Scarlet Letter,[18]
931,Lady of Burlesque,"[35, 53, 9648, 10749]"
932,Of Human Bondage,[18]
933,Angel on My Shoulder,"[35, 14, 10749]"
934,Little Lord Fauntleroy,"[18, 10751]"
935,They Made Me a Criminal,"[53, 80, 18, 9648]"
936,The Inspector General,"[35, 10402, 10749]"
937,Angel and the Badman,"[10749, 37]"
938,The 39 Steps,"[28, 53, 9648]"
939,A Walk in the Sun,"[10752, 18]"
940,The Outlaw,"[28, 12, 37]"
941,Night of the Living Dead,[27]
942,The African Queen,"[12, 10752, 10749]"
943,Beat the Devil,"[28, 12, 35, 80, 18, 10749]"
944,Cat on a Hot Tin Roof,"[18, 10749]"
945,The Last Time I Saw Paris,"[10749, 18]"
946,Meet John Doe,"[18, 35, 10749]"
947,Algiers,"[18, 28, 9648, 10749]"
948,Something to Sing About,[35]
949,A Farewell to Arms,"[18, 10749, 10752]"
950,Moonlight Murder,"[10402, 9648]"
951,Nothing Personal,[18]
952,"Yes, Madam","[28, 10769]"
953,Dangerous Ground,[18]
954,Picnic,"[18, 10749]"
955,Madagascar Skin,[]
956,The Pompatus of Love,"[35, 10749, 18]"
957,Small Wonders,"[99, 10751]"
958,Fly Away Home,"[28, 12, 18, 10751]"
959,Bliss,"[18, 10749]"
960,Grace of My Heart,"[18, 35, 10402]"
961,Brother of Sleep,[18]
962,Maximum Risk,"[28, 12, 53]"
963,Michael Collins,"[18, 53]"
964,The Rich Man's Wife,"[18, 53]"
965,Infinity,"[18, 10749]"
966,Big Night,[18]
967,Last Man Standing,"[28, 80, 18, 53]"
968,Caught,"[28, 18, 53]"
969,Set It Off,"[18, 28, 80]"
970,2 Days in the Valley,"[35, 80]"
971,Curdled,"[35, 80, 53]"
972,L'associé,[35]
973,Ed's Next Move,[]
974,Extreme Measures,"[18, 53]"
975,The Glimmer Man,"[28, 12, 80, 18, 53]"
976,D3: The Mighty Ducks,"[28, 35, 18, 10751]"
977,The Chamber,"[80, 18]"
978,The Apple Dumpling Gang,"[35, 10751]"
979,"Davy Crockett, King of the Wild Frontier","[28, 12, 10751, 37]"
980,Escape to Witch Mountain,"[12, 14, 878, 10751]"
981,The Love Bug,"[35, 10751, 14]"
982,Herbie Rides Again,"[10749, 35, 10751, 14]"
983,Old Yeller,"[12, 18, 37]"
984,The Parent Trap,"[35, 10751]"
985,Pollyanna,[12]
986,Homeward Bound: The Incredible Journey,"[12, 35, 18, 10751]"
987,The Shaggy Dog,"[35, 10751]"
988,Swiss Family Robinson,"[12, 10751]"
989,That Darn Cat!,"[18, 10751, 35]"
990,"20,000 Leagues Under the Sea","[12, 18, 878]"
991,Cool Runnings,[35]
992,Angels in the Outfield,"[14, 18, 35, 10751]"
993,Cinderella,"[10751, 14, 16, 10749]"
994,Winnie the Pooh and the Blustery Day,"[16, 10751, 10402]"
995,The Three Caballeros,"[16, 10751, 10402]"
996,The Sword in the Stone,"[16, 10751]"
997,So Dear to My Heart,"[16, 18, 10751]"
998,Robin Hood: Prince of Thieves,[12]
999,Mary Poppins,"[35, 10751, 14]"
1000,Dumbo,"[16, 10751]"
1001,Pete's Dragon,"[14, 16, 35, 10751]"
1002,Bedknobs and Broomsticks,"[12, 14, 16, 35, 10751, 10402]"
1003,Alice in Wonderland,"[16, 12, 10751, 14]"
1004,The Fox and the Hound,"[12, 16, 18, 10751]"
1005,Freeway,"[35, 18, 53]"
1006,The Sound of Music,"[18, 10751, 10402, 10749]"
1007,Die Hard,"[28, 53]"
1008,The Lawnmower Man,"[27, 53, 878]"
1009,Unhook the Stars,"[18, 10749]"
1010,Synthetic Pleasures,[99]
1011,The Secret Agent,"[18, 53]"
1012,Secrets & Lies,[18]
1013,That Thing You Do!,"[35, 18]"
1014,To Gillian on Her 37th Birthday,"[18, 10749]"
1015,Surviving Picasso,"[18, 10749]"
1016,Love Is All There Is,"[35, 10749]"
1017,Beautiful Thing,"[35, 18, 10749]"
1018,The Long Kiss Goodnight,"[80, 28, 9648, 53]"
1019,The Ghost and the Darkness,[12]
1020,Looking for Richard,[99]
1021,Trees Lounge,"[35, 18]"
1022,The Proprietor,[18]
1023,Normal Life,"[80, 18]"
1024,Get on the Bus,[18]
1025,Shadow Conspiracy,"[28, 53]"
1026,Jude,"[18, 10749]"
1027,Everyone Says I Love You,"[10402, 35, 10749]"
1028,Bitter Sugar,"[18, 10749]"
1029,Romeo + Juliet,"[18, 10749]"
1030,Swingers,"[35, 10749]"
1031,Sleepers,"[80, 18, 53]"
1032,The Sunchaser,[18]
1033,Johns,[18]
1034,Aladdin and the King of Thieves,"[12, 16, 10751]"
1035,The Woman in Question,[9648]
1036,Shall We Dance,"[35, 10402, 10749]"
1037,A Damsel in Distress,"[35, 10402, 10749]"
1038,Crossfire,"[80, 18, 9648, 53]"
1039,"Murder, My Sweet","[80, 18, 9648, 53]"
1040,Macao,"[12, 18, 10749]"
1041,For the Moment,"[10752, 18, 10749, 28]"
1042,Willy Wonka & the Chocolate Factory,"[10751, 14]"
1043,The Sexual Life of the Belgians,"[35, 10749]"
1044,The Innocents,[27]
1045,Sleeper,"[35, 10749, 878]"
1046,Bananas,[35]
1047,A Fish Called Wanda,"[35, 80]"
1048,Life of Brian,[35]
1049,Victor/Victoria,"[35, 10402, 10749]"
1050,The Candidate,"[35, 18]"
1051,The Great Race,"[12, 35]"
1052,Bonnie and Clyde,"[80, 18]"
1053,The Old Man and the Sea,"[12, 18]"
1054,Dial M for Murder,"[80, 9648, 53]"
1055,Madame Butterfly,[]
1056,Dirty Dancing,"[18, 10402, 10749]"
1057,Reservoir Dogs,"[80, 53]"
1058,Platoon,"[18, 10752, 28]"
1059,Weekend at Bernie's,[35]
1060,Basic Instinct,"[53, 9648]"
1061,The Doors,"[18, 10402]"
1062,The Crying Game,"[10749, 80, 18, 53]"
1063,Glengarry Glen Ross,"[80, 18, 9648]"
1064,Sophie's Choice,"[18, 10749]"
1065,E.T. the Extra-Terrestrial,"[878, 12, 10751, 14]"
1066,The Search for One-eye Jimmy,[35]
1067,A Christmas Carol,"[14, 18, 10751]"
1068,Days of Thunder,[12]
1069,Top Gun,"[28, 10749, 10752]"
1070,American Strays,"[28, 35]"
1071,Rebel Without a Cause,[18]
1072,A Streetcar Named Desire,[18]
1073,Children of the Corn IV: The Gathering,[27]
1074,The Leopard Son,[99]
1075,Charm's  Incidents,[35]
1076,Bird of Prey,"[80, 18]"
1077,Microcosmos,[99]
1078,Palookaville,[35]
1079,The Associate,[35]
1080,The Funeral,"[80, 18]"
1081,The Sleepover,"[35, 27]"
1082,A Single Girl,[18]
1083,The Eighth Day,[18]
1084,North Star,"[28, 12, 18, 37]"
1085,Drunks,[18]
1086,The People vs. Larry Flynt,[18]
1087,Glory Daze,[35]
1088,A Perfect Candidate,[99]
1089,On Golden Pond,[18]
1090,The Return of the Pink Panther,"[9648, 35, 80]"
1091,Drop Dead Fred,"[35, 14, 10751]"
1092,The Abyss,"[12, 28, 53, 878]"
1093,The Fog,[27]
1094,Escape from New York,"[878, 28]"
1095,The Howling,"[18, 27]"
1096,Jean de Florette,[18]
1097,Manon of the Spring,[18]
1098,Johnny 100 Pesos,[18]
1099,Private Benjamin,[35]
1100,Monty Python and the Holy Grail,"[12, 35, 14]"
1101,Hustler White,"[10749, 18]"
1102,Dadetown,[]
1103,Everything Relative,[18]
1104,Entertaining Angels - The Dorothy Day Story,[18]
1105,Three Lives and Only One Death,"[35, 80]"
1106,The Line King: The Al Hirschfeld Story,[99]
1107,Snowriders,[99]
1108,Curtis's Charm,[]
1109,When We Were Kings,[99]
1110,The Wrong Trousers,"[16, 35, 10751]"
1111,JLG/JLG: Self-Portrait in December,[99]
1112,The Return of Martin Guerre,"[9648, 80, 18, 36, 10749]"
1113,Faust,"[16, 18, 14]"
1114,He Walked by Night,"[18, 53]"
1115,Raw Deal,[80]
1116,T-Men,"[53, 80]"
1117,The Children Are Watching Us,[18]
1118,Pastoral Symphony,[18]
1119,Here Comes Cookie,[]
1120,Love In Bloom,[]
1121,Six of a Kind,[35]
1122,The Tin Drum,"[18, 36, 10752]"
1123,The Ruling Class,"[18, 35]"
1124,Mina Tannenbaum,"[18, 35]"
1125,2 or 3 Things I Know About Her,"[35, 18]"
1126,The Bloody Child,[18]
1127,Dear God,[35]
1128,Bad Moon,[27]
1129,American Dream,[99]
1130,Best of the Best 3: No Turning Back,[28]
1131,Bob Roberts,"[35, 18]"
1132,Cinema Paradiso,"[18, 10749]"
1133,"The Cook, the Thief, His Wife & Her Lover","[80, 18]"
1134,Dead Tired,[35]
1135,Delicatessen,"[35, 878, 14]"
1136,The Double Life of Veronique,"[18, 53]"
1137,Enchanted April,"[10749, 18]"
1138,Paths of Glory,"[18, 10752]"
1139,The Grifters,"[80, 18]"
1140,Hear My Song,"[35, 10769]"
1141,The Shooter,[37]
1142,The English Patient,"[18, 10749, 10752]"
1143,Mediterraneo,"[35, 10749, 10752]"
1144,My Left Foot: The Story of Christy Brown,[18]
1145,"Sex, Lies, and Videotape",[18]
1146,Passion Fish,[18]
1147,Strictly Ballroom,"[35, 18, 10749]"
1148,The Thin Blue Line,"[9648, 99, 80]"
1149,Tie Me Up! Tie Me Down!,"[35, 80, 18, 10749]"
1150,Madonna: Truth or Dare,"[99, 10402]"
1151,Paris is Burning,[99]
1152,One Flew Over the Cuckoo's Nest,[18]
1153,Up in Smoke,[35]
1154,The Empire Strikes Back,"[12, 28, 878]"
1155,The Princess Bride,"[12, 10751, 14, 35, 10749]"
1156,Raiders of the Lost Ark,"[12, 28]"
1157,Brazil,"[35, 878]"
1158,Aliens,"[27, 28, 53, 878]"
1159,"The Good, the Bad and the Ugly",[37]
1160,Withnail & I,"[35, 18]"
1161,12 Angry Men,[18]
1162,Lawrence of Arabia,"[12, 18, 36, 10752]"
1163,A Clockwork Orange,"[878, 18]"
1164,To Kill a Mockingbird,"[80, 18]"
1165,Apocalypse Now,"[18, 10752]"
1166,Once Upon a Time in the West,[37]
1167,Return of the Jedi,"[12, 28, 878]"
1168,Wings of Desire,"[18, 14, 10749]"
1169,The Third Man,"[53, 9648]"
1170,GoodFellas,"[18, 80]"
1171,Alien,"[27, 28, 53, 878]"
1172,Army of Darkness,"[14, 27, 35]"
1173,The Big Blue,"[12, 18, 10749]"
1174,Ran,"[28, 18, 36]"
1175,The Killer,"[28, 80, 18, 53]"
1176,Psycho,"[18, 27, 53]"
1177,The Blues Brothers,"[10402, 35, 28, 80]"
1178,The Godfather: Part II,"[18, 80]"
1179,Full Metal Jacket,"[18, 10752]"
1180,A Grand Day Out,"[12, 16, 35, 878, 10751]"
1181,Henry V,"[10752, 18, 36, 28, 10749]"
1182,Amadeus,"[18, 36, 10402]"
1183,The Quiet Man,"[35, 18, 10749]"
1184,Once Upon a Time in America,"[18, 80]"
1185,Raging Bull,[18]
1186,Annie Hall,"[35, 18, 10749]"
1187,The Right Stuff,"[18, 36]"
1188,Stalker,"[18, 878, 53]"
1189,Das Boot,"[28, 18, 36, 10752, 12]"
1190,The Sting,"[35, 80, 18]"
1191,Harold and Maude,"[35, 18, 10749]"
1192,Trust,"[18, 35]"
1193,The Seventh Seal,"[14, 18]"
1194,Local Hero,"[35, 18]"
1195,The Terminator,"[28, 53, 878]"
1196,Braindead,"[27, 35]"
1197,Glory,[10752]
1198,Rosencrantz & Guildenstern Are Dead,"[35, 18]"
1199,Manhattan,"[35, 18, 10749]"
1200,Miller's Crossing,"[18, 53, 80]"
1201,Dead Poets Society,[18]
1202,The Graduate,[18]
1203,Touch of Evil,"[18, 53, 80]"
1204,La Femme Nikita,"[28, 53]"
1205,The Bridge on the River Kwai,"[18, 36, 10752]"
1206,8½,"[14, 18]"
1207,Chinatown,"[80, 18, 9648, 53]"
1208,The Day the Earth Stood Still,"[18, 878, 53]"
1209,The Treasure of the Sierra Madre,"[28, 12, 18, 37]"
1210,Bad Taste,"[28, 35, 27, 878]"
1211,Duck Soup,[35]
1212,Better Off Dead...,[35]
1213,The Shining,"[27, 53]"
1214,Stand by Me,"[80, 18]"
1215,M,"[18, 28, 53, 80]"
1216,Evil Dead II,"[27, 35, 14]"
1217,The Great Escape,"[12, 18, 36, 53, 10752]"
1218,The Deer Hunter,"[18, 10752]"
1219,Diva,"[28, 18, 10402, 53]"
1220,Groundhog Day,"[10749, 14, 18, 35]"
1221,Unforgiven,[37]
1222,The Manchurian Candidate,"[9648, 53]"
1223,Pump up the Volume,"[10402, 18]"
1224,Arsenic and Old Lace,"[35, 80]"
1225,Back to the Future,"[12, 35, 878, 10751]"
1226,Fried Green Tomatoes,"[18, 35]"
1227,Patton,"[18, 36, 10752]"
1228,Down by Law,"[80, 18, 35]"
1229,Akira,"[878, 16]"
1230,Highlander,"[12, 28, 14]"
1231,Cool Hand Luke,"[80, 18]"
1232,Cyrano de Bergerac,"[18, 35, 36, 10749]"
1233,Young Frankenstein,"[35, 878]"
1234,Night on Earth,"[35, 18]"
1235,Raise the Red Lantern,[18]
1236,The Great Dictator,[35]
1237,Fantasia,"[16, 10751, 10402]"
1238,High Noon,[37]
1239,The Big Sleep,"[80, 18, 9648, 53]"
1240,Heathers,"[53, 35, 18]"
1241,Somewhere in Time,"[878, 18, 14, 10749]"
1242,Ben-Hur,"[28, 12, 18, 36]"
1243,This Is Spinal Tap,"[35, 10402]"
1244,Koyaanisqatsi,"[99, 10402]"
1245,Some Kind of Wonderful,"[18, 10749]"
1246,Indiana Jones and the Last Crusade,"[12, 28]"
1247,Being There,"[35, 18]"
1248,Gandhi,"[18, 36]"
1249,The Unbearable Lightness of Being,"[35, 10749]"
1250,A Room with a View,"[18, 10749]"
1251,Real Genius,"[35, 10749]"
1252,Pink Floyd: The Wall,[10402]
1253,The Killing Fields,"[10752, 18, 36]"
1254,My Life as a Dog,"[18, 35]"
1255,Forbidden Planet,"[12, 878, 28]"
1256,Field of Dreams,"[18, 14]"
1257,The Man Who Would Be King,"[12, 18]"
1258,Butch Cassidy and the Sundance Kid,"[36, 18, 37, 80]"
1259,"Paris, Texas",[18]
1260,Until the End of the World,"[53, 18, 878, 28]"
1261,When Harry Met Sally...,"[35, 10749, 18]"
1262,I Shot a Man in Vegas,[]
1263,Parallel Sons,[]
1264,Hype!,"[99, 10402]"
1265,Santa with Muscles,"[10751, 35]"
1266,Female Perversions,"[18, 10749]"
1267,Mad Dog Time,"[18, 28, 35, 80]"
1268,Breathing Room,"[10749, 35]"
1269,Paris Was a Woman,[99]
1270,I'm Not Rappaport,[35]
1271,Blue Juice,"[35, 10749]"
1272,Kids of Survival,[]
1273,Alien³,"[878, 28, 27]"
1274,An American Werewolf in London,"[27, 35]"
1275,Amityville: It's About Time,[27]
1276,Amityville 3-D,"[27, 53]"
1277,Amityville: Dollhouse,[27]
